,STATE,STCOFIPS,HRCN_EVNTS,HRCN_AFREQ,HRCN_EXP_A,HRCN_EXPB,HRCN_EXPP,HRCN_EXPPE,HRCN_EXPA,HRCN_EXPT,HRCN_HLRB,HRCN_HLRP,HRCN_HLRA,HRCN_HLRR,HRCN_EALB,HRCN_EALP,HRCN_EALPE,HRCN_EALA,HRCN_EALT,HRCN_EALS,HRCN_EALR,HRCN_ALRB,HRCN_ALRP,HRCN_ALRA,HRCN_ALR_N,HRCN_RISKV,HRCN_RISKS,HRCN_RISKR,HRCN_RISK_CATEGORY_QUANTILE,ZIP,3ZIP
249,Georgia,13029,56.0,0.289351527267,450.544215089,6670531454.0,44426.0,515341600000.0,3421792.0,522015553246.0,0.012215502,9.48e-06,0.046023685,Very High,26009443.612,0.13487796576,1564584.40282,40429.7270109,27614457.7419,93.8175529615,Relatively Moderate,0.00389915613042,3.036014175e-06,0.0118153666298,95.028102032,29747896.9956,93.8088829071,Relatively Moderate,Very High,31321,313
250,Georgia,13031,42.0,0.242393730286,695.58956844,14170654109.3,80941.9186359,938926256177.0,103091280.0,953200001566.0,0.006482321,1.8e-06,0.057565439,Relatively High,22827880.4492,0.0363891946905,422114.65841,1420518.9672,24670514.0748,93.1258106355,Relatively Moderate,0.0016109258346,4.49571232e-07,0.0137792349382,89.364461738,30544272.301,93.9434724092,Relatively Moderate,Very High,30452,304
251,Georgia,13033,22.0,0.147308455049,843.41193885,5104259002.0,24347.0,282425200000.0,135467348.324,287664926350.0,0.001679037,7.1e-07,0.033255778,Relatively Moderate,1273783.17852,0.0025272108367,29315.6457057,646860.445888,1949959.27012,72.5464764375,Relatively Low,0.00024955300623,1.03799681e-07,0.00477297057755,78.9883268482,2439200.89723,75.2803947959,Relatively Low,Relatively High,30441,304
252,Georgia,13035,8.0,0.0701303255216,189.93952887,3890556968.06,25420.723765,294880395674.0,4900672.0,298775853314.0,0.000743348,1.66e-07,0.006476734,Relatively Low,202819.548203,0.000295938763017,3432.889651,2225.9610051,208478.39886,50.6268914829,Very Low,5.2128971686e-05,1.1639218e-08,0.000454215463737,58.4522265456,280516.384102,53.2974427995,Very Low,Relatively Moderate,30223,302
253,Georgia,13037,26.0,0.18914222453,286.44055908,1151175863.0,5573.0,64646800000.0,72853742.737,65870829605.7,0.002842102,6.39e-07,0.027984062,Relatively High,614899.091016,0.000668678417381,7756.66964162,384959.069537,1007614.83019,67.4448767834,Relatively Low,0.000534148700281,1.19985361e-07,0.00528348331631,83.4846519671,1583308.83863,72.1399730821,Relatively Low,Relatively High,39846,398
254,Georgia,13039,56.0,0.339462193725,661.267280275,8633028578.6,54618.1952674,633571065101.0,852458.0,642204946138.0,0.007654454,2.3e-06,0.068037577,Relatively High,20169315.3248,0.0382247521711,443407.125185,18200.9197051,20630923.3697,91.3964548206,Relatively Moderate,0.00233622169703,6.99843501e-07,0.0213511043419,92.1314310419,23064570.1152,92.1938088829,Relatively Moderate,Very High,31548,315
255,Georgia,13043,28.0,0.224678833731,251.3702217,1814850368.0,10953.0,127054800000.0,25050337.0,128894700705.0,0.00335646,8.18e-07,0.033246618,Relatively Moderate,1294350.84777,0.0019363453713,22461.606307,186643.976604,1503456.43068,70.7306528318,Relatively Low,0.000713199760485,1.76786759e-07,0.00745075711374,84.4790315607,2647338.5183,76.1776581427,Relatively Low,Relatively High,30452,304
256,Georgia,13045,7.0,0.0554107982331,508.86314037,20844388810.4,119052.49393,1381008929590.0,213318618.0,1402066637020.0,0.000623247,1.28e-07,0.005373493,Relatively Low,685012.135381,0.000788200639058,9143.12741307,65348.4664817,759503.729276,64.2888024211,Relatively Low,3.2862637945e-05,6.620308e-09,0.000306342067534,53.4370946822,934528.991508,66.8909825034,Relatively Low,Relatively High,30185,301
257,Georgia,13047,2.0,0.0200022822857,164.10033198,10572406420.0,67817.0,786677200000.0,30651986.0,797280258406.0,0.000513954,1.23e-07,0.00964106,Very Low,93679.775227,0.000143528844474,1664.93459589,5967.79454672,101312.50437,42.3692174665,Very Low,8.860780744e-06,2.116414e-09,0.000194695200067,37.0082144401,111557.823537,43.0237774787,Very Low,Relatively Moderate,30710,307
258,Georgia,13049,45.0,0.265379220135,790.28776515,1589350945.0,12459.0,144524400000.0,4382446.0,146118133391.0,0.008493688,1.93e-06,0.039735276,Relatively High,3839501.46742,0.0068704076712,79696.728986,46362.5629218,3965560.75932,78.6856895806,Relatively Low,0.00241576693901,5.51441341e-07,0.0105791521269,92.4773022049,6321916.00252,83.7146702557,Relatively Low,Very High,31562,315
259,Georgia,13051,59.0,0.390928029918,465.345648195,56341380785.8,293518.125441,3404810255120.0,14020809.0,3461165656710.0,0.012215502,9.48e-06,0.046023685,Very High,237202624.737,0.958255529227,11115764.139,221976.482345,248540365.359,99.4811932555,Very High,0.00421005875977,3.264702675e-06,0.0158319311207,96.9736273238,282762800.999,99.4616419919,Very High,Very High,31408,314
260,Georgia,13053,10.0,0.0819936076305,253.69613841,1655073251.19,9525.91218475,110500581343.0,1005751.0,112156660345.0,0.001107164,3.83e-07,0.02158563,Relatively Low,150749.211131,0.000299968891765,3479.63914447,1778.70806637,156007.558342,46.9087764808,Very Low,9.1072928433e-05,3.1479577e-08,0.00176853720889,63.7699956766,185243.563897,48.7662628982,Very Low,Relatively Moderate,31805,318
261,Georgia,13055,3.0,0.02379924396,316.71244956,3849057482.0,24938.0,289280800000.0,85004287.374,293214861769.0,0.000917767,1.69e-07,0.016717514,Relatively Low,78376.0401233,9.1722259075e-05,1063.97820527,33871.5416874,113311.560016,43.5365326416,Very Low,2.0362397935e-05,3.678012e-09,0.000397764158543,50.3674881107,144442.966817,46.2090623598,Very Low,Relatively Moderate,30105,301
262,Georgia,13057,5.0,0.0291872743078,438.75977769,45597388263.2,260154.713376,3017794675160.0,24731015.997,3063416794440.0,0.000564682,1.11e-07,0.004839604,Relatively Low,752266.566628,0.000843712955515,9787.07028397,3493.54653725,765547.183449,64.4185041072,Relatively Low,1.6129470292e-05,3.166948e-09,0.00014030011565,44.4012105491,717531.753616,63.4365186182,Relatively Low,Relatively High,30142,301
263,Georgia,13059,5.0,0.0467535503477,122.2545636,21168488074.1,128497.356965,1490569340790.0,51287004.0,1511789115870.0,0.001192886,3.72e-07,0.018230531,Relatively Low,1180601.62771,0.00223486724521,25924.4600444,43714.0700751,1250240.15783,69.4336359706,Relatively Low,5.5768351665e-05,1.739061e-08,0.000852342048974,59.4033722438,1585174.38931,72.1848362494,Relatively Low,Relatively High,30622,306
264,Georgia,13061,21.0,0.181955230833,219.42993462,729616486.0,2848.0,33036800000.0,18120471.2906,33784536957.3,0.002741419,6.06e-07,0.026954874,Relatively High,360923.405222,0.000313930504595,3641.5938533,89918.8015896,454483.800665,58.8845654994,Very Low,0.00049467550713,1.10228408e-07,0.00495196369233,82.0579334198,813436.536835,65.3207716465,Relatively Low,Relatively High,39846,398
265,Georgia,13063,7.0,0.0494516307988,145.79825637,44585829859.7,297378.020616,3449585039140.0,279900.0,3494171148900.0,0.000631101,1.3e-07,0.005445312,Relatively Low,1298765.04706,0.00181265231071,21026.7668042,94.7384791507,1319886.55235,69.9092088197,Relatively Low,2.9127310866e-05,6.09426e-09,0.000338472594322,51.6212710765,1870280.15032,73.575594437,Relatively Low,Relatively High,30228,302
266,Georgia,13065,54.0,0.27583280587,832.31165706,1467579597.0,6718.0,77928800000.0,38867358.0,79435246955.0,0.003401124,8.34e-07,0.033703763,Relatively High,1420018.5125,0.00159465219721,18497.9654876,372596.713958,1811113.19194,71.8547341115,Relatively Low,0.000967592160181,2.3737008e-07,0.00958636586408,87.8512753999,2987919.90583,76.8954688201,Relatively Low,Relatively High,31642,316
267,Georgia,13067,4.0,0.0357696588713,348.03000687,153061066578.0,763916.592418,8861432472050.0,4337985.0,9014497876610.0,0.000570509,1.12e-07,0.004892593,Relatively Low,3082668.78946,0.00306581234001,35563.4231441,806.680538456,3119038.89314,76.6104626027,Relatively Low,2.0127483851e-05,4.008043e-09,0.000185957429188,47.168179853,3171399.35732,77.4338268282,Relatively Low,Relatively High,30007,300
268,Georgia,13069,38.0,0.257269932216,608.73388719,9036969346.0,43015.0,498974000000.0,212713075.0,508223682421.0,0.002522358,7.57e-07,0.047618099,Relatively High,6167105.95288,0.00883701027919,102509.319239,2619701.19767,8889316.4698,85.0410722006,Relatively Moderate,0.000682430770401,2.05440202e-07,0.0123156566547,87.5054042369,12662055.4434,88.4701659937,Relatively Moderate,Very High,31642,316
269,Georgia,13071,32.0,0.22150619078,562.25852124,9658575516.66,45834.9829355,531685802051.0,339425632.0,541683803200.0,0.002624585,8.03e-07,0.04957968,Relatively High,5657957.85809,0.00821509825149,95295.1397173,3697169.70363,9450422.70144,85.4734111543,Relatively Moderate,0.000585796224808,1.7923199e-07,0.0108924293132,87.7215737138,14302718.3403,89.0982503365,Relatively Moderate,Very High,31744,317
270,Georgia,13073,9.0,0.060612002869,310.8083277,29730617245.5,155571.287962,1804626940360.0,3190981.0,1834360748580.0,0.001343836,5.1e-07,0.026409023,Relatively Moderate,3390392.35815,0.0062849686737,72905.636615,4989.5479069,3468287.54267,77.6048421963,Relatively Low,0.000114016859334,4.0386898e-08,0.00156364074462,66.8396022482,3468033.43925,78.1965006729,Relatively Low,Very High,30802,308
271,Georgia,13075,33.0,0.253446984027,235.55721306,3573365212.09,17208.979698,199624164497.0,101029417.0,203298559126.0,0.003172287,7.52e-07,0.031361707,Relatively High,2826936.73299,0.00323142533564,37484.5338934,803247.164268,3667668.43115,78.1236489408,Relatively Low,0.000791112111319,1.87775312e-07,0.00795062654145,85.7328145266,5453057.7628,82.9071332436,Relatively Low,Very High,31620,316
272,Georgia,13077,9.0,0.0683980350865,450.4687863,27764015782.4,146074.006933,1694458480430.0,13425004.1932,1722235921210.0,0.000648495,1.36e-07,0.00560453,Relatively Low,1254795.47804,0.00138271578723,16039.5031318,5195.9981932,1276030.97936,69.6930393428,Relatively Low,4.5190900358e-05,9.464239e-09,0.000387019195384,56.8958063121,1355665.93902,70.6146253926,Relatively Low,Relatively High,30259,302
273,Georgia,13079,11.0,0.0686266511647,329.74927947,1672954952.0,12119.0,140580400000.0,69972945.0,142323327897.0,0.001296025,4.21e-07,0.019882906,Relatively Moderate,151312.004252,0.000366925850336,4256.3398639,99117.1506048,254685.49472,52.6588845655,Very Low,9.0445952577e-05,3.0276908e-08,0.00141650677422,66.4072632944,343120.425825,55.8097801705,Very Low,Relatively Moderate,31030,310
274,Georgia,13081,25.0,0.181170007597,283.78195482,4970131054.0,20073.0,232846800000.0,68772904.0,237885703958.0,0.002018789,5.44e-07,0.037923675,Relatively Moderate,1817795.704,0.001978324306,22948.5619496,472513.348508,2313257.61446,73.8867271941,Relatively Low,0.000365744018468,9.8556484e-08,0.00687063248787,81.4094249892,3734207.59041,79.0489008524,Relatively Low,Relatively High,31015,310
275,Georgia,13083,2.0,0.0160901834034,175.91852577,2881005283.58,16142.5770598,187253893894.0,28181426.2066,190163080604.0,0.000525055,1.27e-07,0.009860965,Relatively Low,24794.1269494,3.2993868245e-05,382.728871641,4495.54914027,29672.4049614,25.2485948984,Very Low,8.564061843e-06,2.034524e-09,0.000156331163485,37.4405533939,38035.0430123,27.5459847465,Very Low,Relatively Low,30750,307
276,Georgia,13085,3.0,0.0186954693867,216.57281607,4985961728.36,26375.0570006,305950661206.0,53472117.4266,310990095052.0,0.000589509,1.18e-07,0.005065577,Relatively Low,55053.1316614,5.9189171124e-05,686.594385038,4973.03945064,60712.765497,35.149156939,Very Low,1.0938135071e-05,2.211852e-09,9.2596633878e-05,39.0834414181,61096.9365204,34.3651861821,Very Low,Relatively Low,30533,305
